,start,end,duration_days,site_id,IGBP
341,2008-04-20 00:00:00,2008-05-02 23:30:00,13,ES-Amo,OSH
342,2011-01-01 00:00:00,2011-09-07 23:30:00,250,ES-Amo,OSH
343,2011-11-09 00:00:00,2012-12-31 23:30:00,419,ES-Amo,OSH
344,2009-01-01 00:00:00,2009-01-30 23:30:00,30,ES-LgS,OSH
345,2009-02-10 00:00:00,2009-02-11 23:30:00,2,ES-LgS,OSH
346,2009-02-26 00:00:00,2009-02-27 23:30:00,2,ES-LgS,OSH
347,2009-05-02 00:00:00,2009-05-12 23:30:00,11,ES-LgS,OSH
348,2009-05-23 00:00:00,2009-07-14 23:30:00,53,ES-LgS,OSH
349,2009-10-11 00:00:00,2009-12-31 23:30:00,82,ES-LgS,OSH
350,2009-05-30 00:00:00,2009-11-11 23:30:00,166,ES-Ln2,OSH
351,2009-12-07 00:00:00,2009-12-31 23:30:00,25,ES-Ln2,OSH
352,2000-01-28 00:00:00,2000-04-17 23:30:00,81,FI-Jok,CRO
353,2000-04-29 00:00:00,2000-06-10 23:30:00,43,FI-Jok,CRO
354,2000-08-17 00:00:00,2000-10-27 23:30:00,72,FI-Jok,CRO
355,2000-11-10 00:00:00,2002-08-07 23:30:00,636,FI-Jok,CRO
356,2002-08-28 00:00:00,2003-01-10 23:30:00,136,FI-Jok,CRO
357,2003-01-30 00:00:00,2003-04-02 23:30:00,63,FI-Jok,CRO
358,2003-04-16 00:00:00,2003-06-23 23:30:00,69,FI-Jok,CRO
359,2003-07-18 00:00:00,2003-08-03 23:30:00,17,FI-Jok,CRO
360,2003-08-22 00:00:00,2003-09-05 23:30:00,15,FI-Jok,CRO
361,2008-01-01 00:00:00,2008-02-20 23:30:00,51,FI-Lom,WET
362,2008-03-02 00:00:00,2009-12-31 23:30:00,670,FI-Lom,WET
363,2001-01-01 00:00:00,2001-11-18 23:30:00,322,FI-Sod,ENF
364,2002-02-27 00:00:00,2002-03-28 23:30:00,30,FI-Sod,ENF
365,2002-04-26 00:00:00,2003-05-30 23:30:00,400,FI-Sod,ENF
366,2003-06-10 00:00:00,2004-11-30 23:30:00,540,FI-Sod,ENF
367,2004-12-17 00:00:00,2009-10-21 23:30:00,1770,FI-Sod,ENF
368,2009-11-16 00:00:00,2010-05-09 23:30:00,175,FI-Sod,ENF
369,2010-05-20 00:00:00,2010-06-28 23:30:00,40,FI-Sod,ENF
370,2010-08-08 00:00:00,2012-06-19 23:30:00,682,FI-Sod,ENF
371,2012-07-29 00:00:00,2014-05-25 23:30:00,666,FI-Sod,ENF
372,2014-06-06 00:00:00,2014-12-31 23:30:00,209,FI-Sod,ENF
373,1996-07-12 00:00:00,1996-11-24 23:30:00,136,FR-LBr,ENF
374,1997-02-11 00:00:00,1997-12-28 23:30:00,321,FR-LBr,ENF
375,1998-06-25 00:00:00,1999-06-10 23:30:00,351,FR-LBr,ENF
376,2000-04-29 00:00:00,2003-01-01 23:30:00,978,FR-LBr,ENF
377,2003-03-20 00:00:00,2003-06-30 23:30:00,103,FR-LBr,ENF
378,2003-07-12 00:00:00,2003-12-30 23:30:00,172,FR-LBr,ENF
379,2004-01-20 00:00:00,2004-02-06 23:30:00,18,FR-LBr,ENF
380,2004-02-24 00:00:00,2004-03-07 23:30:00,13,FR-LBr,ENF
381,2004-03-30 00:00:00,2004-04-06 23:30:00,8,FR-LBr,ENF
382,2004-04-30 00:00:00,2008-01-17 23:30:00,1358,FR-LBr,ENF
383,2008-02-01 00:00:00,2008-12-31 23:30:00,335,FR-LBr,ENF
384,2000-07-26 00:00:00,2000-09-11 23:30:00,48,FR-Pue,EBF
385,2000-09-24 00:00:00,2000-11-15 23:30:00,53,FR-Pue,EBF
386,2000-11-29 00:00:00,2009-08-17 23:30:00,3184,FR-Pue,EBF
387,2009-09-02 00:00:00,2010-06-28 23:30:00,300,FR-Pue,EBF
388,2010-07-09 00:00:00,2010-12-05 23:30:00,150,FR-Pue,EBF
389,2010-12-19 00:00:00,2011-08-04 23:30:00,229,FR-Pue,EBF
390,2011-09-01 00:00:00,2012-01-08 23:30:00,130,FR-Pue,EBF
391,2012-03-11 00:00:00,2014-12-31 23:30:00,1026,FR-Pue,EBF
392,2011-02-10 00:00:00,2011-06-16 23:30:00,127,GH-Ank,EBF
393,2011-07-12 00:00:00,2011-08-14 23:30:00,34,GH-Ank,EBF
394,2011-09-05 00:00:00,2011-09-18 23:30:00,14,GH-Ank,EBF
395,2011-09-30 00:00:00,2012-03-07 23:30:00,160,GH-Ank,EBF
396,2012-04-15 00:00:00,2012-04-25 23:30:00,11,GH-Ank,EBF
397,2012-05-13 00:00:00,2012-05-13 23:30:00,1,GH-Ank,EBF
398,2012-05-24 00:00:00,2012-11-10 23:30:00,171,GH-Ank,EBF
399,2014-02-25 00:00:00,2014-04-03 23:30:00,38,GH-Ank,EBF
400,2014-05-23 00:00:00,2014-06-10 23:30:00,19,GH-Ank,EBF
401,2014-07-06 00:00:00,2014-12-04 23:30:00,152,GH-Ank,EBF
402,2008-06-19 00:00:00,2008-11-01 23:30:00,136,GL-NuF,WET
403,2009-05-16 00:00:00,2009-11-04 23:30:00,173,GL-NuF,WET
404,2010-04-29 00:00:00,2010-07-22 23:30:00,85,GL-NuF,WET
405,2010-08-02 00:00:00,2010-10-13 23:30:00,73,GL-NuF,WET
406,2011-05-18 00:00:00,2011-10-18 23:30:00,154,GL-NuF,WET
407,2012-06-04 00:00:00,2012-06-17 23:30:00,14,GL-NuF,WET
408,2012-07-08 00:00:00,2012-11-06 23:30:00,122,GL-NuF,WET
409,2013-05-24 00:00:00,2013-10-25 23:30:00,155,GL-NuF,WET
410,2014-05-28 00:00:00,2014-08-03 23:30:00,68,GL-NuF,WET
411,2008-04-13 00:00:00,2008-05-08 23:30:00,26,GL-ZaF,WET
412,2008-05-26 00:00:00,2008-06-06 23:30:00,12,GL-ZaF,WET
413,2008-06-27 00:00:00,2008-07-24 23:30:00,28,GL-ZaF,WET
414,2008-08-04 00:00:00,2008-08-29 23:30:00,26,GL-ZaF,WET
415,2009-08-01 00:00:00,2009-10-19 23:30:00,80,GL-ZaF,WET
416,2010-05-09 00:00:00,2010-05-09 23:30:00,1,GL-ZaF,WET
417,2010-07-10 00:00:00,2010-11-07 23:30:00,121,GL-ZaF,WET
418,2011-05-14 00:00:00,2011-05-21 23:30:00,8,GL-ZaF,WET
419,2011-06-04 00:00:00,2011-06-05 23:30:00,2,GL-ZaF,WET
420,2011-06-16 00:00:00,2011-08-04 23:30:00,50,GL-ZaF,WET
421,2011-08-20 00:00:00,2011-10-29 23:30:00,71,GL-ZaF,WET
422,2000-06-07 00:00:00,2000-08-27 23:30:00,82,GL-ZaH,GRA
423,2001-06-04 00:00:00,2001-08-30 23:30:00,88,GL-ZaH,GRA
424,2002-06-13 00:00:00,2002-08-25 23:30:00,74,GL-ZaH,GRA
425,2003-06-02 00:00:00,2003-09-03 23:30:00,94,GL-ZaH,GRA
426,2004-05-30 00:00:00,2004-09-02 23:30:00,96,GL-ZaH,GRA
427,2005-05-18 00:00:00,2005-08-31 23:30:00,106,GL-ZaH,GRA
428,2006-05-30 00:00:00,2006-08-29 23:30:00,92,GL-ZaH,GRA
429,2007-05-25 00:00:00,2007-10-29 23:30:00,158,GL-ZaH,GRA
430,2008-04-02 00:00:00,2008-06-01 23:30:00,61,GL-ZaH,GRA
431,2008-06-15 00:00:00,2008-11-01 23:30:00,140,GL-ZaH,GRA
432,2009-05-19 00:00:00,2009-10-26 23:30:00,161,GL-ZaH,GRA
433,2010-05-02 00:00:00,2010-11-05 23:30:00,188,GL-ZaH,GRA
434,2011-05-08 00:00:00,2011-08-11 23:30:00,96,GL-ZaH,GRA
435,2012-05-07 00:00:00,2012-05-31 23:30:00,25,GL-ZaH,GRA
436,2012-07-08 00:00:00,2012-10-31 23:30:00,116,GL-ZaH,GRA
437,2013-04-29 00:00:00,2013-11-01 23:30:00,187,GL-ZaH,GRA
438,2014-04-17 00:00:00,2014-10-21 23:30:00,188,GL-ZaH,GRA
439,2011-06-08 00:00:00,2013-07-01 23:30:00,755,IT-CA1,DBF
440,2013-11-01 00:00:00,2014-12-17 23:30:00,412,IT-CA1,DBF
441,2011-07-13 00:00:00,2011-08-25 23:30:00,44,IT-CA2,CRO
442,2011-10-07 00:00:00,2011-12-01 23:30:00,56,IT-CA2,CRO
443,2011-12-12 00:00:00,2014-09-24 23:30:00,1018,IT-CA2,CRO
444,2014-11-09 00:00:00,2014-12-17 23:30:00,39,IT-CA2,CRO
445,2011-11-14 00:00:00,2012-01-14 23:30:00,62,IT-CA3,DBF
446,2012-01-31 00:00:00,2012-07-21 23:30:00,173,IT-CA3,DBF
447,2012-08-12 00:00:00,2014-01-09 23:30:00,516,IT-CA3,DBF
448,2014-03-28 00:00:00,2014-06-20 23:30:00,85,IT-CA3,DBF
449,2014-07-08 00:00:00,2014-10-01 23:30:00,86,IT-CA3,DBF
450,2014-10-15 00:00:00,2014-11-30 23:30:00,47,IT-CA3,DBF
451,1996-06-24 00:00:00,1996-09-05 23:30:00,74,IT-Col,DBF
452,1996-10-02 00:00:00,1996-10-04 23:30:00,3,IT-Col,DBF
453,1996-10-17 00:00:00,1996-11-17 23:30:00,32,IT-Col,DBF
454,1996-12-14 00:00:00,1997-03-19 23:30:00,96,IT-Col,DBF
455,1997-04-30 00:00:00,1997-07-18 23:30:00,80,IT-Col,DBF
456,1997-08-02 00:00:00,1997-08-02 23:30:00,1,IT-Col,DBF
457,1997-08-13 00:00:00,1997-09-19 23:30:00,38,IT-Col,DBF
458,1997-11-05 00:00:00,1998-02-04 23:30:00,92,IT-Col,DBF
459,1998-02-16 00:00:00,1998-11-25 23:30:00,283,IT-Col,DBF
460,1999-05-04 00:00:00,1999-05-09 23:30:00,6,IT-Col,DBF
461,1999-05-20 00:00:00,1999-07-29 23:30:00,71,IT-Col,DBF
462,1999-08-13 00:00:00,1999-11-22 23:30:00,102,IT-Col,DBF
463,2000-01-27 00:00:00,2000-02-09 23:30:00,14,IT-Col,DBF
464,2000-04-21 00:00:00,2000-04-25 23:30:00,5,IT-Col,DBF
465,2000-05-06 00:00:00,2000-07-15 23:30:00,71,IT-Col,DBF
466,2000-07-27 00:00:00,2001-11-15 23:30:00,477,IT-Col,DBF
467,2001-11-27 00:00:00,2001-12-09 23:30:00,13,IT-Col,DBF
468,2002-03-24 00:00:00,2002-05-30 23:30:00,68,IT-Col,DBF
469,2002-09-28 00:00:00,2002-09-30 23:30:00,3,IT-Col,DBF
470,2002-10-13 00:00:00,2002-10-31 23:30:00,19,IT-Col,DBF
471,2002-11-27 00:00:00,2002-11-29 23:30:00,3,IT-Col,DBF
472,2003-07-01 00:00:00,2003-07-01 23:30:00,1,IT-Col,DBF
473,2003-07-24 00:00:00,2003-08-11 23:30:00,19,IT-Col,DBF
474,2003-09-06 00:00:00,2003-09-30 23:30:00,25,IT-Col,DBF
475,2004-05-29 00:00:00,2004-06-12 23:30:00,15,IT-Col,DBF
476,2004-07-29 00:00:00,2005-03-05 23:30:00,220,IT-Col,DBF
477,2005-03-27 00:00:00,2005-08-26 23:30:00,153,IT-Col,DBF
478,2005-10-03 00:00:00,2005-10-21 23:30:00,19,IT-Col,DBF
479,2005-11-05 00:00:00,2005-11-10 23:30:00,6,IT-Col,DBF
480,2005-12-14 00:00:00,2005-12-28 23:30:00,15,IT-Col,DBF
481,2006-08-05 00:00:00,2007-02-25 23:30:00,205,IT-Col,DBF
482,2007-04-20 00:00:00,2007-06-26 23:30:00,68,IT-Col,DBF
483,2007-07-23 00:00:00,2008-07-15 23:30:00,359,IT-Col,DBF
484,2008-07-30 00:00:00,2008-11-06 23:30:00,100,IT-Col,DBF
485,2008-11-17 00:00:00,2008-11-26 23:30:00,10,IT-Col,DBF
486,2009-01-13 00:00:00,2009-01-26 23:30:00,14,IT-Col,DBF
487,2009-02-13 00:00:00,2009-03-05 23:30:00,21,IT-Col,DBF
488,2009-03-20 00:00:00,2009-04-20 23:30:00,32,IT-Col,DBF
489,2009-05-03 00:00:00,2009-07-13 23:30:00,72,IT-Col,DBF
490,2009-07-27 00:00:00,2009-10-20 23:30:00,86,IT-Col,DBF
491,2009-11-07 00:00:00,2010-01-29 23:30:00,84,IT-Col,DBF
492,2010-02-27 00:00:00,2010-02-28 23:30:00,2,IT-Col,DBF
493,2010-03-26 00:00:00,2010-03-26 23:30:00,1,IT-Col,DBF
494,2010-04-21 00:00:00,2010-05-31 23:30:00,41,IT-Col,DBF
495,2010-07-02 00:00:00,2010-08-09 23:30:00,39,IT-Col,DBF
496,2010-08-28 00:00:00,2010-10-16 23:30:00,50,IT-Col,DBF
497,2010-10-27 00:00:00,2010-10-31 23:30:00,5,IT-Col,DBF
498,2010-11-25 00:00:00,2010-12-15 23:30:00,21,IT-Col,DBF
499,2011-01-01 00:00:00,2011-01-20 23:30:00,20,IT-Col,DBF
500,2011-02-13 00:00:00,2012-01-05 23:30:00,327,IT-Col,DBF
501,2012-02-25 00:00:00,2012-04-14 23:30:00,50,IT-Col,DBF
502,2012-05-30 00:00:00,2012-11-14 23:30:00,169,IT-Col,DBF
503,2012-12-19 00:00:00,2013-01-15 23:30:00,28,IT-Col,DBF
504,2013-02-24 00:00:00,2013-04-14 23:30:00,50,IT-Col,DBF
505,2013-04-25 00:00:00,2013-08-05 23:30:00,103,IT-Col,DBF
506,2013-09-11 00:00:00,2013-11-11 23:30:00,62,IT-Col,DBF
507,2013-12-03 00:00:00,2014-12-31 23:30:00,394,IT-Col,DBF
508,2000-03-21 00:00:00,2001-07-14 23:30:00,481,IT-Cpz,EBF
509,2001-10-01 00:00:00,2001-12-17 23:30:00,78,IT-Cpz,EBF
510,2002-01-14 00:00:00,2002-01-29 23:30:00,16,IT-Cpz,EBF
511,2002-03-09 00:00:00,2002-10-15 23:30:00,221,IT-Cpz,EBF
512,2002-10-30 00:00:00,2002-11-07 23:30:00,9,IT-Cpz,EBF
513,2002-12-27 00:00:00,2003-05-11 23:30:00,136,IT-Cpz,EBF
514,2003-05-22 00:00:00,2004-06-12 23:30:00,388,IT-Cpz,EBF
515,2004-06-26 00:00:00,2004-08-22 23:30:00,58,IT-Cpz,EBF
516,2004-10-19 00:00:00,2005-08-10 23:30:00,296,IT-Cpz,EBF
517,2005-09-26 00:00:00,2005-10-08 23:30:00,13,IT-Cpz,EBF
518,2005-11-02 00:00:00,2005-11-26 23:30:00,25,IT-Cpz,EBF
519,2005-12-07 00:00:00,2006-06-08 23:30:00,184,IT-Cpz,EBF
520,2006-06-26 00:00:00,2008-01-06 23:30:00,560,IT-Cpz,EBF
521,2008-01-30 00:00:00,2008-08-30 23:30:00,214,IT-Cpz,EBF
522,2008-09-15 00:00:00,2008-12-09 23:30:00,86,IT-Cpz,EBF
523,2013-01-01 00:00:00,2013-12-02 23:30:00,336,IT-Isp,DBF
524,2014-01-13 00:00:00,2014-09-02 23:30:00,233,IT-Isp,DBF
525,2014-09-14 00:00:00,2014-12-31 23:30:00,109,IT-Isp,DBF
526,2000-07-23 00:00:00,2000-07-26 23:30:00,4,IT-La2,ENF
527,2000-08-12 00:00:00,2001-07-24 23:30:00,347,IT-La2,ENF
528,2001-08-07 00:00:00,2001-10-30 23:30:00,85,IT-La2,ENF
529,2001-11-10 00:00:00,2001-11-27 23:30:00,18,IT-La2,ENF
530,2001-12-21 00:00:00,2002-04-02 23:30:00,103,IT-La2,ENF
531,2004-04-07 00:00:00,2004-11-04 23:30:00,212,IT-Noe,CSH
532,2004-12-27 00:00:00,2007-04-06 23:30:00,831,IT-Noe,CSH
533,2007-04-22 00:00:00,2007-06-03 23:30:00,43,IT-Noe,CSH
534,2007-06-15 00:00:00,2008-01-06 23:30:00,206,IT-Noe,CSH
535,2008-01-17 00:00:00,2008-12-29 23:30:00,348,IT-Noe,CSH
536,2009-01-12 00:00:00,2009-10-12 23:30:00,274,IT-Noe,CSH
537,2009-10-23 00:00:00,2009-10-24 23:30:00,2,IT-Noe,CSH
538,2009-11-11 00:00:00,2009-12-02 23:30:00,22,IT-Noe,CSH
539,2009-12-13 00:00:00,2009-12-21 23:30:00,9,IT-Noe,CSH
540,2010-01-08 00:00:00,2010-06-22 23:30:00,166,IT-Noe,CSH
541,2010-07-05 00:00:00,2011-03-07 23:30:00,246,IT-Noe,CSH
542,2011-07-31 00:00:00,2011-08-10 23:30:00,11,IT-Noe,CSH
543,2011-08-27 00:00:00,2011-11-04 23:30:00,70,IT-Noe,CSH
544,2011-11-17 00:00:00,2012-10-28 23:30:00,347,IT-Noe,CSH
545,2012-11-20 00:00:00,2013-02-24 23:30:00,97,IT-Noe,CSH
546,2013-03-17 00:00:00,2013-06-29 23:30:00,105,IT-Noe,CSH
547,2013-08-01 00:00:00,2014-01-30 23:30:00,183,IT-Noe,CSH
548,2014-02-18 00:00:00,2014-10-11 23:30:00,236,IT-Noe,CSH
549,2002-03-23 00:00:00,2004-10-20 23:30:00,943,IT-PT1,DBF
550,2000-05-14 00:00:00,2001-02-08 23:30:00,271,IT-Ro1,DBF
551,2001-02-25 00:00:00,2001-03-05 23:30:00,9,IT-Ro1,DBF
552,2001-03-21 00:00:00,2003-08-10 23:30:00,873,IT-Ro1,DBF
553,2003-08-29 00:00:00,2005-05-12 23:30:00,623,IT-Ro1,DBF
554,2005-05-25 00:00:00,2007-03-04 23:30:00,649,IT-Ro1,DBF
555,2007-04-30 00:00:00,2007-05-20 23:30:00,21,IT-Ro1,DBF
556,2007-06-10 00:00:00,2007-08-05 23:30:00,57,IT-Ro1,DBF
557,2008-02-20 00:00:00,2008-03-27 23:30:00,37,IT-Ro1,DBF
558,2008-04-07 00:00:00,2008-12-31 23:30:00,269,IT-Ro1,DBF
559,2004-01-01 00:00:00,2004-02-15 23:30:00,46,IT-Ro2,DBF
560,2004-02-27 00:00:00,2005-07-13 23:30:00,503,IT-Ro2,DBF
561,2005-07-26 00:00:00,2008-02-05 23:30:00,925,IT-Ro2,DBF
562,2008-04-26 00:00:00,2008-07-06 23:30:00,72,IT-Ro2,DBF
563,2008-07-31 00:00:00,2008-09-06 23:30:00,38,IT-Ro2,DBF
564,2008-09-25 00:00:00,2008-11-04 23:30:00,41,IT-Ro2,DBF
565,2008-11-20 00:00:00,2008-12-02 23:30:00,13,IT-Ro2,DBF
566,2010-01-08 00:00:00,2010-02-09 23:30:00,33,IT-Ro2,DBF
567,2010-03-07 00:00:00,2011-01-05 23:30:00,305,IT-Ro2,DBF
568,2011-03-16 00:00:00,2011-06-02 23:30:00,79,IT-Ro2,DBF
569,2011-06-23 00:00:00,2011-11-24 23:30:00,155,IT-Ro2,DBF
570,2011-12-09 00:00:00,2012-12-31 23:30:00,389,IT-Ro2,DBF
571,2000-01-01 00:00:00,2000-05-31 23:30:00,152,IT-SRo,ENF
572,2000-06-15 00:00:00,2002-02-08 23:30:00,604,IT-SRo,ENF
573,2002-03-10 00:00:00,2002-05-31 23:30:00,83,IT-SRo,ENF
574,2002-06-12 00:00:00,2002-12-28 23:30:00,200,IT-SRo,ENF
575,2003-01-08 00:00:00,2004-06-21 23:30:00,531,IT-SRo,ENF
576,2004-07-07 00:00:00,2005-05-02 23:30:00,300,IT-SRo,ENF
577,2005-09-18 00:00:00,2007-01-18 23:30:00,488,IT-SRo,ENF
578,2007-01-29 00:00:00,2007-12-01 23:30:00,307,IT-SRo,ENF
579,2007-12-14 00:00:00,2008-01-22 23:30:00,40,IT-SRo,ENF
580,2008-02-16 00:00:00,2008-05-03 23:30:00,78,IT-SRo,ENF
581,2008-05-16 00:00:00,2008-08-18 23:30:00,95,IT-SRo,ENF
582,2008-12-27 00:00:00,2009-07-12 23:30:00,198,IT-SRo,ENF
583,2009-09-04 00:00:00,2010-01-02 23:30:00,121,IT-SRo,ENF
584,2010-01-14 00:00:00,2010-02-10 23:30:00,28,IT-SRo,ENF
585,2010-03-08 00:00:00,2010-04-19 23:30:00,43,IT-SRo,ENF
586,2010-05-03 00:00:00,2010-12-05 23:30:00,217,IT-SRo,ENF
587,2010-12-17 00:00:00,2010-12-29 23:30:00,13,IT-SRo,ENF
588,2011-01-18 00:00:00,2011-12-02 23:30:00,319,IT-SRo,ENF
589,2011-12-17 00:00:00,2011-12-21 23:30:00,5,IT-SRo,ENF
590,2004-04-16 00:00:00,2004-12-28 23:30:00,257,JP-MBF,DBF
591,2005-01-14 00:00:00,2005-07-25 23:30:00,193,JP-MBF,DBF
592,2005-08-21 00:00:00,2005-12-31 23:30:00,133,JP-MBF,DBF
593,2002-10-11 00:00:00,2003-12-20 23:30:00,436,JP-SMF,MF
594,2004-01-11 00:00:00,2004-06-27 23:30:00,169,JP-SMF,MF
595,2004-09-24 00:00:00,2005-04-20 23:30:00,209,JP-SMF,MF
596,2005-05-09 00:00:00,2005-06-10 23:30:00,33,JP-SMF,MF
597,2005-06-27 00:00:00,2006-12-31 23:30:00,553,JP-SMF,MF
598,2004-01-01 00:00:00,2004-06-08 23:30:00,160,MY-PSO,EBF
599,2004-11-21 00:00:00,2005-03-25 23:30:00,125,MY-PSO,EBF
600,2005-05-04 00:00:00,2006-05-03 23:30:00,365,MY-PSO,EBF
601,2006-05-27 00:00:00,2007-02-13 23:30:00,263,MY-PSO,EBF
602,2007-03-01 00:00:00,2008-10-18 23:30:00,598,MY-PSO,EBF
603,2008-11-01 00:00:00,2008-12-24 23:30:00,54,MY-PSO,EBF
604,2009-01-23 00:00:00,2009-03-20 23:30:00,57,MY-PSO,EBF
605,2009-04-24 00:00:00,2009-12-31 23:30:00,252,MY-PSO,EBF
606,2004-01-22 00:00:00,2004-01-22 23:30:00,1,NL-Hor,GRA
607,2004-03-10 00:00:00,2004-03-12 23:30:00,3,NL-Hor,GRA
608,2004-03-31 00:00:00,2004-04-06 23:30:00,7,NL-Hor,GRA
609,2004-04-21 00:00:00,2004-05-23 23:30:00,33,NL-Hor,GRA
610,2004-06-03 00:00:00,2004-08-25 23:30:00,84,NL-Hor,GRA
611,2004-10-07 00:00:00,2005-02-07 23:30:00,124,NL-Hor,GRA
612,2005-02-26 00:00:00,2006-01-06 23:30:00,315,NL-Hor,GRA
613,2006-06-29 00:00:00,2008-07-25 23:30:00,758,NL-Hor,GRA
614,2008-08-07 00:00:00,2008-09-11 23:30:00,36,NL-Hor,GRA
615,2008-09-23 00:00:00,2008-09-24 23:30:00,2,NL-Hor,GRA
616,2008-10-07 00:00:00,2009-05-31 23:30:00,237,NL-Hor,GRA
617,2009-07-09 00:00:00,2011-01-31 23:30:00,572,NL-Hor,GRA
618,2011-02-11 00:00:00,2011-09-06 23:30:00,208,NL-Hor,GRA
619,2007-03-06 00:00:00,2007-04-08 23:30:00,34,PA-SPn,DBF
620,2007-05-09 00:00:00,2009-06-30 23:30:00,784,PA-SPn,DBF
621,2007-03-22 00:00:00,2007-04-08 23:30:00,18,PA-SPs,GRA
622,2007-05-10 00:00:00,2007-05-18 23:30:00,9,PA-SPs,GRA
623,2007-06-02 00:00:00,2009-12-31 23:30:00,944,PA-SPs,GRA
624,2002-07-04 00:00:00,2002-10-22 23:30:00,111,RU-Che,WET
625,2002-11-07 00:00:00,2002-11-24 23:30:00,18,RU-Che,WET
626,2003-05-11 00:00:00,2003-11-28 23:30:00,202,RU-Che,WET
627,2003-12-31 00:00:00,2004-01-14 23:30:00,15,RU-Che,WET
628,2004-04-22 00:00:00,2004-09-27 23:30:00,159,RU-Che,WET
629,2005-07-20 00:00:00,2005-10-19 23:30:00,92,RU-Che,WET
630,2003-04-28 00:00:00,2003-09-11 23:30:00,137,RU-Cok,OSH
631,2004-06-30 00:00:00,2004-09-08 23:30:00,71,RU-Cok,OSH
632,2005-06-25 00:00:00,2005-08-21 23:30:00,58,RU-Cok,OSH
633,2006-04-26 00:00:00,2006-04-28 23:30:00,3,RU-Cok,OSH
634,2006-06-27 00:00:00,2006-08-25 23:30:00,60,RU-Cok,OSH
635,2007-07-12 00:00:00,2007-09-20 23:30:00,71,RU-Cok,OSH
636,2008-05-03 00:00:00,2008-09-24 23:30:00,145,RU-Cok,OSH
637,2009-04-25 00:00:00,2009-08-16 23:30:00,114,RU-Cok,OSH
638,2009-08-30 00:00:00,2009-08-30 23:30:00,1,RU-Cok,OSH
639,2010-05-10 00:00:00,2010-08-31 23:30:00,114,RU-Cok,OSH
640,2011-05-18 00:00:00,2011-08-15 23:30:00,90,RU-Cok,OSH
641,2012-06-11 00:00:00,2012-09-17 23:30:00,99,RU-Cok,OSH
642,2013-04-28 00:00:00,2013-06-26 23:30:00,60,RU-Cok,OSH
643,2013-07-16 00:00:00,2013-07-27 23:30:00,12,RU-Cok,OSH
644,2013-08-15 00:00:00,2013-09-08 23:30:00,25,RU-Cok,OSH
645,2002-06-29 00:00:00,2003-01-05 23:30:00,191,RU-Ha1,GRA
646,2003-05-02 00:00:00,2003-10-27 23:30:00,179,RU-Ha1,GRA
647,2004-04-26 00:00:00,2004-12-12 23:30:00,231,RU-Ha1,GRA
648,2005-01-30 00:00:00,2005-02-21 23:30:00,23,SD-Dem,SAV
649,2005-09-19 00:00:00,2005-10-05 23:30:00,17,SD-Dem,SAV
650,2007-07-06 00:00:00,2007-12-03 23:30:00,151,SD-Dem,SAV
651,2008-02-15 00:00:00,2008-03-10 23:30:00,25,SD-Dem,SAV
652,2008-03-29 00:00:00,2009-05-04 23:30:00,402,SD-Dem,SAV
653,2009-05-25 00:00:00,2009-12-01 23:30:00,191,SD-Dem,SAV
654,2012-07-17 00:00:00,2012-07-31 23:30:00,15,SJ-Adv,WET
655,2012-10-23 00:00:00,2012-11-01 23:30:00,10,SJ-Adv,WET
656,2013-03-15 00:00:00,2013-10-17 23:30:00,217,SJ-Adv,WET
657,2013-11-11 00:00:00,2013-11-15 23:30:00,5,SJ-Adv,WET
658,2014-01-29 00:00:00,2014-02-18 23:30:00,21,SJ-Adv,WET
659,2014-03-02 00:00:00,2014-03-15 23:30:00,14,SJ-Adv,WET
660,2014-03-28 00:00:00,2014-03-28 23:30:00,1,SJ-Adv,WET
661,2014-04-11 00:00:00,2014-04-17 23:30:00,7,SJ-Adv,WET
662,2014-09-02 00:00:00,2014-12-06 23:30:00,96,SJ-Adv,WET
663,2014-12-28 00:00:00,2014-12-31 23:30:00,4,SJ-Adv,WET
664,2010-08-03 00:00:00,2010-10-11 23:30:00,70,SN-Dhr,SAV
665,2011-07-13 00:00:00,2011-11-01 23:30:00,112,SN-Dhr,SAV
666,2011-11-14 00:00:00,2011-12-14 23:30:00,31,SN-Dhr,SAV
667,2012-01-04 00:00:00,2012-01-27 23:30:00,24,SN-Dhr,SAV
668,2012-02-26 00:00:00,2012-04-12 23:30:00,47,SN-Dhr,SAV
669,2012-05-09 00:00:00,2012-12-03 23:30:00,209,SN-Dhr,SAV
670,2012-12-20 00:00:00,2013-01-03 23:30:00,15,SN-Dhr,SAV
671,2013-07-03 00:00:00,2013-12-31 23:30:00,182,SN-Dhr,SAV
672,2003-04-05 00:00:00,2003-07-25 23:30:00,112,US-Atq,WET
673,2003-08-05 00:00:00,2003-08-30 23:30:00,26,US-Atq,WET
674,2003-10-02 00:00:00,2003-10-06 23:30:00,5,US-Atq,WET
675,2003-10-29 00:00:00,2004-01-12 23:30:00,76,US-Atq,WET
676,2004-03-13 00:00:00,2004-12-08 23:30:00,271,US-Atq,WET
677,2004-12-24 00:00:00,2005-01-14 23:30:00,22,US-Atq,WET
678,2005-02-11 00:00:00,2005-02-23 23:30:00,13,US-Atq,WET
679,2005-03-07 00:00:00,2006-03-03 23:30:00,362,US-Atq,WET
680,2006-04-07 00:00:00,2007-02-13 23:30:00,313,US-Atq,WET
681,2007-03-22 00:00:00,2008-01-28 23:30:00,313,US-Atq,WET
682,2008-02-13 00:00:00,2008-02-28 23:30:00,16,US-Atq,WET
